Gene_id	median_trna_lenght
ENSG00000278966	642.0
ENSG00000217644	525.0
ENSG00000239670	861.0
ENSG00000236065	1678.0
ENSG00000004455	806.0
ENSG00000276645	344.0
ENSG00000142920	873.0
ENSG00000278997	1359.0
ENSG00000116525	1217.5
ENSG00000279179	3447.0
ENSG00000160094	708.0
ENSG00000270115	468.0
ENSG00000184389	1018.0
ENSG00000225313	834.0
ENSG00000134686	1109.5
ENSG00000284154	99.0
ENSG00000222112	298.0
ENSG00000233246	487.0
ENSG00000234512	2705.0
ENSG00000121903	2363.0
ENSG00000235907	735.0
ENSG00000121904	3777.0
ENSG00000227000	1617.0
ENSG00000176256	1484.5
ENSG00000231163	599.5
ENSG00000201148	114.0
ENSG00000142698	2204.5
ENSG00000270241	433.0
ENSG00000207941	95.0
ENSG00000163866	1764.5
ENSG00000189280	1353.0
ENSG00000189433	2838.0
ENSG00000255811	558.0
ENSG00000188910	2005.0
ENSG00000187513	1338.5
ENSG00000230163	718.0
ENSG00000116544	3577.0
ENSG00000241014	2522.5
ENSG00000271741	3082.0
ENSG00000243749	919.0
ENSG00000163867	1468.0
ENSG00000233940	476.0
ENSG00000197056	2429.0
ENSG00000228348	462.0
ENSG00000116560	673.5
ENSG00000201868	93.0
ENSG00000146463	563.0
ENSG00000240374	302.0
ENSG00000201542	151.0
ENSG00000229994	885.0
ENSG00000227409	457.0
ENSG00000278702	322.0
ENSG00000142687	867.0
ENSG00000236274	999.0
ENSG00000020129	2231.0
ENSG00000239636	565.0
ENSG00000116819	2182.0
ENSG00000126067	2695.0
ENSG00000142686	576.0
ENSG00000092853	3969.0
ENSG00000232335	537.0
ENSG00000134698	519.0
ENSG00000092847	3977.0
ENSG00000271164	482.0
ENSG00000271914	395.0
ENSG00000126070	1719.0
ENSG00000271554	373.5
ENSG00000232862	1284.0
ENSG00000092850	1499.0
ENSG00000116863	1662.0
ENSG00000171812	4445.0
ENSG00000054116	1081.0
ENSG00000116871	901.0
ENSG00000264592	255.0
ENSG00000054118	1929.0
ENSG00000231849	258.0
ENSG00000214193	2115.0
ENSG00000142694	873.5
ENSG00000116883	1836.0
ENSG00000196182	2252.0
ENSG00000181817	848.0
ENSG00000222821	138.0
ENSG00000116885	679.0
ENSG00000201448	128.0
ENSG00000116898	1303.0
ENSG00000119535	1650.0
ENSG00000230214	522.0
ENSG00000234481	461.0
ENSG00000163873	1747.0
ENSG00000264698	71.0
ENSG00000207328	106.0
ENSG00000223944	592.0
ENSG00000252368	109.0
ENSG00000230451	144.0
ENSG00000233621	1392.0
ENSG00000163874	1634.5
ENSG00000283724	59.0
ENSG00000163875	1342.0
ENSG00000263675	59.0
ENSG00000163877	1842.5
ENSG00000232273	531.0
ENSG00000237749	252.0
ENSG00000163879	710.0
ENSG00000134697	628.0
ENSG00000169218	2390.5
ENSG00000116922	752.5
ENSG00000134690	2375.5
ENSG00000183317	1985.0
ENSG00000200421	99.0
ENSG00000214141	1890.0
ENSG00000227416	428.0
ENSG00000185090	1928.0
ENSG00000233728	698.0
ENSG00000196449	1821.0
ENSG00000197982	1100.5
ENSG00000188786	4186.0
ENSG00000235673	690.0
ENSG00000204084	3036.0
ENSG00000230955	479.0
ENSG00000252448	80.0
ENSG00000222282	94.0
ENSG00000277168	272.0
ENSG00000183431	770.5
ENSG00000212541	107.0
ENSG00000183386	1085.0
ENSG00000183520	1318.5
ENSG00000185668	2183.0
ENSG00000224592	578.5
ENSG00000223589	339.0
ENSG00000265596	98.0
ENSG00000237290	2279.0
ENSG00000275350	584.0
ENSG00000200796	106.0
ENSG00000238063	1151.5
ENSG00000215895	1959.0
ENSG00000116954	1615.0
ENSG00000273637	2159.0
ENSG00000228436	439.0
ENSG00000214114	780.5
ENSG00000274944	1489.0
ENSG00000131233	1848.5
ENSG00000158315	1829.0
ENSG00000199963	107.0
ENSG00000207466	100.0
ENSG00000235549	348.0
ENSG00000174574	1282.5
ENSG00000168653	543.0
ENSG00000127603	1748.0
ENSG00000206654	103.0
ENSG00000222378	132.0
ENSG00000270040	445.0
ENSG00000226438	555.0
ENSG00000217897	286.0
ENSG00000183682	1685.0
ENSG00000237624	1534.0
ENSG00000182109	595.0
ENSG00000243970	806.0
ENSG00000090621	736.0
ENSG00000228060	547.0
ENSG00000201457	134.0
ENSG00000163909	3656.0
ENSG00000225903	302.0
ENSG00000116981	1101.0
ENSG00000116983	4753.0
ENSG00000084072	919.0
ENSG00000225333	567.0
ENSG00000252413	61.0
ENSG00000116985	4815.0
ENSG00000198754	1825.0
ENSG00000261798	1195.0
ENSG00000229213	153.0
ENSG00000043514	854.0
ENSG00000202222	112.0
ENSG00000116990	1814.0
ENSG00000236546	783.0
ENSG00000207356	108.0
ENSG00000168389	1420.5
ENSG00000228477	724.0
ENSG00000131236	809.0
ENSG00000131238	736.0
ENSG00000226745	684.0
ENSG00000117000	6238.0
ENSG00000207508	106.0
ENSG00000188800	642.5
ENSG00000259943	1540.0
ENSG00000084073	545.0
ENSG00000231296	312.0
ENSG00000049089	663.0
ENSG00000227311	479.0
ENSG00000084070	2477.0
ENSG00000213172	417.0
ENSG00000187801	2063.5
ENSG00000260920	2448.0
ENSG00000279667	1004.0
ENSG00000187815	2098.0
ENSG00000238287	603.0
ENSG00000164002	861.0
ENSG00000227278	430.0
ENSG00000238186	544.0
ENSG00000117010	1013.5
ENSG00000236505	125.0
ENSG00000233910	720.0
ENSG00000117016	4313.5
ENSG00000237899	466.0
ENSG00000272145	1686.0
ENSG00000066136	1231.5
ENSG00000198974	91.0
ENSG00000207962	88.0
ENSG00000117013	2873.0
ENSG00000264582	295.0
ENSG00000179862	1315.0
ENSG00000229528	468.0
ENSG00000228940	918.0
ENSG00000233118	264.0
ENSG00000171793	738.5
ENSG00000281207	4796.0
ENSG00000171790	2111.0
ENSG00000010803	2964.0
ENSG00000215893	498.0
ENSG00000235358	620.0
ENSG00000213987	312.0
ENSG00000204060	2396.0
ENSG00000229901	392.0
ENSG00000252563	91.0
ENSG00000127129	480.0
ENSG00000127124	2046.0
ENSG00000230881	263.0
ENSG00000230638	2241.0
ENSG00000227538	1132.0
ENSG00000228776	452.0
ENSG00000044012	594.0
ENSG00000197273	566.0
ENSG00000198815	5094.0
ENSG00000227527	659.0
ENSG00000177181	4881.5
ENSG00000235002	396.0
ENSG00000066185	1086.0
ENSG00000127125	877.0
ENSG00000186409	2222.5
ENSG00000230116	754.0
ENSG00000236876	134.0
ENSG00000200254	106.0
ENSG00000236180	420.0
ENSG00000171960	588.5
ENSG00000234917	599.0
ENSG00000065978	1138.5
ENSG00000164007	2854.0
ENSG00000117385	859.5
ENSG00000164008	585.0
ENSG00000283580	912.5
ENSG00000228452	482.0
ENSG00000274386	1129.5
ENSG00000177868	655.0
ENSG00000164010	3358.0
ENSG00000228192	568.0
ENSG00000164011	1629.5
ENSG00000233708	1957.0
ENSG00000237090	1324.0
ENSG00000225099	680.0
ENSG00000117394	589.0
ENSG00000284138	439.0
ENSG00000227533	2096.0
ENSG00000283973	641.5
ENSG00000207256	106.0
ENSG00000283136	88.0
ENSG00000277513	411.0
ENSG00000186973	478.5
ENSG00000117395	757.0
ENSG00000284410	60.0
ENSG00000243710	1328.0
ENSG00000199240	119.0
ENSG00000179178	1173.0
ENSG00000253313	1050.5
ENSG00000066056	634.5
ENSG00000117400	1875.0
ENSG00000234694	658.0
ENSG00000117399	1207.5
ENSG00000066322	841.5
ENSG00000283836	67.0
ENSG00000159479	1179.0
ENSG00000229431	727.0
ENSG00000198198	2192.0
ENSG00000229372	697.0
ENSG00000274975	72.0
ENSG00000178922	788.0
ENSG00000229348	543.0
ENSG00000142949	2735.0
ENSG00000066135	844.0
ENSG00000236200	645.0
ENSG00000126091	968.0
ENSG00000229444	465.0
ENSG00000283414	89.0
ENSG00000233674	270.0
ENSG00000283477	61.0
ENSG00000224751	1311.0
ENSG00000117407	519.0
ENSG00000237950	484.0
ENSG00000117408	496.0
ENSG00000132768	847.0
ENSG00000117410	858.0
ENSG00000117411	1458.5
ENSG00000159214	854.0
ENSG00000196517	1869.0
ENSG00000230615	650.0
ENSG00000227163	519.0
ENSG00000271647	1397.0
ENSG00000239560	299.0
ENSG00000171872	1909.0
ENSG00000233514	359.0
ENSG00000283039	3157.0
ENSG00000226804	1159.0
ENSG00000200171	95.0
ENSG00000238037	273.0
ENSG00000227994	213.0
ENSG00000271329	794.0
ENSG00000178028	869.0
ENSG00000117419	966.0
ENSG00000233602	617.0
ENSG00000199385	101.0
ENSG00000187147	1048.0
ENSG00000263381	59.0
ENSG00000126106	1575.0
ENSG00000198520	686.0
ENSG00000199377	116.0
ENSG00000200169	115.0
ENSG00000142945	989.5
ENSG00000225721	542.0
ENSG00000142937	862.5
ENSG00000264294	79.0
ENSG00000200913	103.0
ENSG00000202031	69.0
ENSG00000207421	66.0
ENSG00000281859	68.0
ENSG00000234093	384.0
ENSG00000142959	2038.0
ENSG00000173846	871.0
ENSG00000188396	762.0
ENSG00000222009	929.0
ENSG00000117425	4203.0
ENSG00000202444	114.0
ENSG00000226499	161.0
ENSG00000070785	853.0
ENSG00000253039	108.0
ENSG00000229815	838.0
ENSG00000232369	491.0
ENSG00000268949	3129.0
ENSG00000126107	907.0
ENSG00000126088	853.0
ENSG00000162415	3096.0
ENSG00000234315	452.0
ENSG00000281912	1709.0
ENSG00000186603	1628.0
ENSG00000132781	966.0
ENSG00000132773	1067.0
ENSG00000070759	2800.0
ENSG00000236872	324.0
ENSG00000280670	1295.0
ENSG00000132763	1505.0
ENSG00000117450	697.0
ENSG00000234379	595.0
ENSG00000117448	802.5
ENSG00000281133	93.0
ENSG00000280836	97.0
ENSG00000132780	771.0
ENSG00000281112	81.0
ENSG00000281825	67.0
ENSG00000159588	2026.0
ENSG00000159592	785.0
ENSG00000225447	381.0
ENSG00000234329	787.0
ENSG00000159596	1578.0
ENSG00000197429	1330.5
ENSG00000230896	596.0
ENSG00000236111	680.0
ENSG00000086015	853.5
ENSG00000232467	600.0
ENSG00000117461	3113.0
ENSG00000278139	1543.0
ENSG00000226957	647.0
ENSG00000233114	225.0
ENSG00000227857	337.0
ENSG00000117472	866.0
ENSG00000250719	393.0
ENSG00000085998	963.5
ENSG00000171357	1852.0
ENSG00000085999	765.0
ENSG00000132128	2884.5
ENSG00000173660	619.0
ENSG00000117481	2081.0
ENSG00000225779	369.0
ENSG00000117480	901.0
ENSG00000232022	614.0
ENSG00000224863	1207.0
ENSG00000197587	2877.0
ENSG00000282881	1448.0
ENSG00000269956	2437.0
ENSG00000162456	819.0
ENSG00000079277	617.0
ENSG00000142961	2807.0
ENSG00000123472	1102.5
ENSG00000233647	465.0
ENSG00000186118	749.5
ENSG00000228237	492.0
ENSG00000159658	788.5
ENSG00000236476	804.0
ENSG00000142973	1279.0
ENSG00000154198	1462.0
ENSG00000238145	1191.0
ENSG00000187048	1747.0
ENSG00000259832	195.0
ENSG00000261196	120.0
ENSG00000261593	189.0
ENSG00000261290	153.0
ENSG00000186377	1447.5
ENSG00000186160	1214.0
ENSG00000225154	1201.0
ENSG00000225506	917.0
ENSG00000162365	1747.0
ENSG00000225514	669.0
ENSG00000224805	659.0
ENSG00000162366	775.0
ENSG00000162367	1147.0
ENSG00000226252	4034.0
ENSG00000123473	3411.0
ENSG00000162368	945.0
ENSG00000225762	480.0
ENSG00000186790	1980.0
ENSG00000237424	2508.0
ENSG00000186564	4674.0
ENSG00000271355	464.0
ENSG00000229554	447.0
ENSG00000227883	240.0
ENSG00000227947	812.0
ENSG00000269113	3821.0
ENSG00000223814	405.0
ENSG00000225028	1805.0
ENSG00000226133	737.0
ENSG00000231413	290.0
ENSG00000237180	266.0
ENSG00000242267	692.0
ENSG00000279096	2653.5
ENSG00000223720	646.0
ENSG00000117834	1960.5
ENSG00000272491	1673.0
ENSG00000279214	949.0
ENSG00000132122	890.0
ENSG00000224986	1043.0
ENSG00000206700	106.0
ENSG00000235105	1256.0
ENSG00000223175	106.0
ENSG00000232514	473.0
ENSG00000186094	1395.5
ENSG00000162373	538.0
ENSG00000229846	710.0
ENSG00000230114	562.0
ENSG00000225623	510.0
ENSG00000237478	261.0
ENSG00000215887	1963.0
ENSG00000279324	1900.0
ENSG00000233595	411.0
ENSG00000162374	1944.0
ENSG00000230828	345.0
ENSG00000237337	856.0
ENSG00000233407	248.0
ENSG00000234080	876.0
ENSG00000229316	651.0
ENSG00000225671	594.0
ENSG00000142700	2986.0
ENSG00000185104	1627.0
ENSG00000225767	498.0
ENSG00000207194	107.0
ENSG00000230585	810.0
ENSG00000237130	369.0
ENSG00000123080	2083.0
ENSG00000265538	68.0
ENSG00000275816	85.0
ENSG00000204006	818.5
ENSG00000200262	109.0
ENSG00000213478	683.0
ENSG00000203356	2364.0
ENSG00000123091	951.0
ENSG00000233406	869.0
ENSG00000236434	433.0
ENSG00000085831	921.5
ENSG00000261664	680.0
ENSG00000085832	723.0
ENSG00000232027	954.0
ENSG00000206595	106.0
ENSG00000238140	676.0
ENSG00000227070	306.0
ENSG00000252032	104.0
ENSG00000227742	939.0
ENSG00000117859	857.0
ENSG00000236973	999.0
ENSG00000232846	878.0
ENSG00000212624	121.0
ENSG00000078618	1020.5
ENSG00000266993	745.5
ENSG00000272175	279.0
ENSG00000283899	58.0
ENSG00000230604	357.0
ENSG00000169213	12839.0
ENSG00000200839	125.0
ENSG00000229032	341.0
ENSG00000264613	299.0
ENSG00000117862	792.0
ENSG00000198841	1713.0
ENSG00000223390	760.0
ENSG00000228369	388.0
ENSG00000134717	837.0
ENSG00000157077	4549.0
ENSG00000241745	315.0
ENSG00000228407	339.0
ENSG00000223429	840.0
ENSG00000224255	705.0
ENSG00000236004	393.0
ENSG00000237663	342.0
ENSG00000213735	555.0
ENSG00000154222	1999.0
ENSG00000272100	390.0
ENSG00000224680	567.0
ENSG00000085840	3101.5
ENSG00000134748	1051.0
ENSG00000134744	1002.0
ENSG00000272371	455.0
ENSG00000236290	702.0
ENSG00000116157	1048.0
ENSG00000182183	1104.0
ENSG00000162377	2453.5
ENSG00000233664	320.0
ENSG00000239640	296.0
ENSG00000162378	5179.5
ENSG00000252018	140.0
ENSG00000228929	454.0
ENSG00000206627	104.0
ENSG00000203995	3929.0
ENSG00000242391	378.0
ENSG00000121310	777.5
ENSG00000230953	174.0
ENSG00000231866	174.0
ENSG00000116171	1089.0
ENSG00000264834	98.0
ENSG00000266188	87.0
ENSG00000265815	99.0
ENSG00000237279	394.0
ENSG00000236360	501.0
ENSG00000226147	1300.0
ENSG00000174348	2737.0
ENSG00000232993	465.0
ENSG00000227644	279.0
ENSG00000162383	2557.5
ENSG00000235563	1869.0
ENSG00000277397	716.0
ENSG00000157184	2685.5
ENSG00000236723	677.0
ENSG00000162384	1002.0
ENSG00000259818	3590.0
ENSG00000162385	713.5
ENSG00000226754	1178.0
ENSG00000157193	2451.0
ENSG00000234578	468.0
ENSG00000228838	673.0
ENSG00000225030	235.0
ENSG00000232762	746.0
ENSG00000225675	564.0
ENSG00000226938	381.0
ENSG00000230138	848.0
ENSG00000236253	701.0
ENSG00000143006	1352.0
ENSG00000174332	2799.5
ENSG00000239007	63.0
ENSG00000058804	2948.0
ENSG00000201003	135.0
ENSG00000229687	285.0
ENSG00000058799	1001.0
ENSG00000211452	684.0
ENSG00000081870	819.5
ENSG00000116212	1039.0
ENSG00000219102	1062.0
ENSG00000203985	1484.5
ENSG00000116209	1066.0
ENSG00000280378	1754.0
ENSG00000116205	2157.5
ENSG00000283749	75.0
ENSG00000225183	237.0
ENSG00000279049	253.0
ENSG00000256407	2374.0
ENSG00000157211	2168.0
ENSG00000280425	4967.0
ENSG00000215883	2634.0
ENSG00000116221	1019.0
ENSG00000157216	765.0
ENSG00000198711	2623.0
ENSG00000225632	1109.0
ENSG00000232245	287.0
ENSG00000235741	681.0
ENSG00000237173	107.0
ENSG00000227453	962.0
ENSG00000162390	2860.0
ENSG00000162391	1717.0
ENSG00000230728	621.0
ENSG00000184313	3394.0
ENSG00000271723	5481.5
ENSG00000243725	1992.5
ENSG00000162396	2345.0
ENSG00000006555	2143.0
ENSG00000237453	341.0
ENSG00000162398	1703.5
ENSG00000116133	4143.0
ENSG00000242396	573.0
ENSG00000233203	425.0
ENSG00000143001	1094.0
ENSG00000233271	426.0
ENSG00000162399	3468.0
ENSG00000169174	3754.0
ENSG00000162402	598.0
ENSG00000231090	636.0
ENSG00000231095	993.0
ENSG00000265822	82.0
ENSG00000231900	1308.0
ENSG00000232198	606.0
ENSG00000199831	326.0
ENSG00000252162	106.0
ENSG00000272051	101.0
ENSG00000234810	640.0
ENSG00000230250	611.5
ENSG00000227104	428.0
ENSG00000233079	451.0
ENSG00000235612	728.0
ENSG00000229871	889.0
ENSG00000260971	1348.0
ENSG00000223956	403.5
ENSG00000162407	693.0
ENSG00000236776	459.0
ENSG00000224980	431.0
ENSG00000225475	140.0
ENSG00000162409	9304.0
ENSG00000187889	1890.0
ENSG00000229913	1822.0
ENSG00000157131	2345.0
ENSG00000021852	1321.0
ENSG00000236341	606.0
ENSG00000173406	1143.0
ENSG00000227935	706.0
ENSG00000236888	359.0
ENSG00000226759	732.0
ENSG00000229887	1281.0
ENSG00000223416	347.0
ENSG00000235038	615.0
ENSG00000230546	140.0
ENSG00000233216	321.0
ENSG00000162600	739.0
ENSG00000270209	420.0
ENSG00000264128	301.0
ENSG00000184292	2350.0
ENSG00000185839	689.0
ENSG00000162601	1927.0
ENSG00000283445	2458.0
ENSG00000177606	3539.0
ENSG00000234807	992.0
ENSG00000272226	534.0
ENSG00000231740	392.0
ENSG00000232453	1207.0
ENSG00000237352	869.0
ENSG00000228121	818.0
ENSG00000241042	169.0
ENSG00000235215	314.0
ENSG00000224609	771.5
ENSG00000270457	337.0
ENSG00000172456	896.0
ENSG00000266150	69.0
ENSG00000226883	765.0
ENSG00000134709	785.0
ENSG00000134716	1887.0
ENSG00000265535	297.0
ENSG00000162598	1299.0
ENSG00000229332	561.0
ENSG00000238242	680.0
ENSG00000226476	2858.0
ENSG00000231252	2173.0
ENSG00000162599	1684.0
ENSG00000237928	764.0
ENSG00000270742	469.0
ENSG00000237853	369.0
ENSG00000223920	714.0
ENSG00000162604	827.5
ENSG00000271200	426.0
ENSG00000132849	2956.0
ENSG00000200575	103.0
ENSG00000212360	103.0
ENSG00000236646	269.0
ENSG00000242860	293.0
ENSG00000263908	73.0
ENSG00000283690	67.0
ENSG00000234204	456.0
ENSG00000234088	404.0
ENSG00000240563	3845.0
ENSG00000237227	306.0
ENSG00000200174	109.0
ENSG00000132854	2555.0
ENSG00000201153	107.0
ENSG00000162607	2193.0
ENSG00000116641	759.0
ENSG00000270549	237.0
ENSG00000132855	749.0
ENSG00000278967	1818.0
ENSG00000213703	545.0
ENSG00000235545	1226.0
ENSG00000125703	660.0
ENSG00000234318	445.0
ENSG00000237163	302.0
ENSG00000229537	443.0
ENSG00000227485	357.0
ENSG00000229225	155.0
ENSG00000203605	820.0
ENSG00000224209	1072.5
ENSG00000252259	114.0
ENSG00000228734	857.0
ENSG00000223683	594.0
ENSG00000230798	493.0
ENSG00000187140	2085.0
ENSG00000275836	59.0
ENSG00000252784	109.0
ENSG00000236674	1356.0
ENSG00000088035	1198.0
ENSG00000142856	939.0
ENSG00000203965	855.5
ENSG00000264271	285.0
ENSG00000251720	59.0
ENSG00000116652	3554.0
ENSG00000276884	135.0
ENSG00000278287	83.0
ENSG00000277565	57.0
ENSG00000275823	72.0
ENSG00000277689	89.0
ENSG00000274199	119.0
ENSG00000079739	2334.0
ENSG00000244256	304.0
ENSG00000185483	3826.0
ENSG00000177452	583.0
ENSG00000228056	489.0
ENSG00000207190	106.0
ENSG00000200508	101.0
ENSG00000223949	1876.0
ENSG00000177414	948.0
ENSG00000238653	61.0
ENSG00000158966	5240.5
ENSG00000264470	76.0
ENSG00000162437	4350.0
ENSG00000162434	665.0
ENSG00000234784	240.0
ENSG00000233877	386.0
ENSG00000226891	1041.0
ENSG00000185031	1479.0
ENSG00000272506	617.0
ENSG00000212257	106.0
ENSG00000265996	87.0
ENSG00000199135	74.0
ENSG00000231485	308.0
ENSG00000235804	425.0
ENSG00000234496	222.0
ENSG00000162433	1184.0
ENSG00000231622	170.0
ENSG00000116675	1113.5
ENSG00000229294	510.0
ENSG00000234144	225.0
ENSG00000222624	190.0
ENSG00000213625	517.5
ENSG00000116678	2987.5
ENSG00000237852	421.0
ENSG00000224570	1795.0
ENSG00000239319	294.0
ENSG00000184588	592.5
ENSG00000227466	453.0
ENSG00000223152	85.0
ENSG00000118473	764.5
ENSG00000264720	77.0
ENSG00000248458	1154.0
ENSG00000152760	786.0
ENSG00000172410	713.0
ENSG00000152763	646.0
ENSG00000231080	859.0
ENSG00000198160	2415.0
ENSG00000116704	6150.0
ENSG00000203963	2059.5
ENSG00000252433	134.0
ENSG00000275678	2351.0
ENSG00000162594	1503.0
ENSG00000253074	103.0
ENSG00000252116	125.0
ENSG00000228523	727.0
ENSG00000081985	3103.0
ENSG00000142864	1118.5
ENSG00000223263	104.0
ENSG00000235200	482.0
ENSG00000207504	106.0
ENSG00000238139	373.0
ENSG00000242482	298.0
ENSG00000232048	858.0
ENSG00000116717	872.0
ENSG00000172380	2430.5
ENSG00000238778	60.0
ENSG00000232284	1420.5
ENSG00000235055	903.0
ENSG00000162595	1969.0
ENSG00000228431	385.0
ENSG00000116729	742.0
ENSG00000234383	1329.0
ENSG00000221203	92.0
ENSG00000229133	581.0
ENSG00000225242	234.0
ENSG00000237622	336.0
ENSG00000229440	216.0
ENSG00000116745	2596.0
ENSG00000024526	2654.0
ENSG00000233589	958.0
ENSG00000234264	1244.0
ENSG00000225167	294.0
ENSG00000223883	622.0
ENSG00000235446	432.0
ENSG00000229639	456.0
ENSG00000033122	881.0
ENSG00000270615	1446.0
ENSG00000240692	303.0
ENSG00000229359	647.5
ENSG00000237919	605.5
ENSG00000066557	2869.0
ENSG00000244389	296.0
ENSG00000116754	786.0
ENSG00000228988	455.0
ENSG00000118454	805.0
ENSG00000197568	689.0
ENSG00000226088	573.0
ENSG00000116761	1185.0
ENSG00000278636	282.0
ENSG00000271992	465.0
ENSG00000233020	966.0
ENSG00000237033	608.0
ENSG00000229051	2079.0
ENSG00000226208	430.0
ENSG00000050628	1899.5
ENSG00000235782	746.0
ENSG00000269933	648.0
ENSG00000235079	578.0
ENSG00000132485	1247.0
ENSG00000207721	85.0
ENSG00000229956	674.5
ENSG00000226324	249.0
ENSG00000172260	722.0
ENSG00000231985	168.0
ENSG00000271618	181.0
ENSG00000228853	531.0
ENSG00000233994	607.0
ENSG00000227207	357.0
ENSG00000212366	106.0
ENSG00000225087	494.0
ENSG00000227016	1375.0
ENSG00000280317	300.0
ENSG00000229636	1490.0
ENSG00000251825	251.0
ENSG00000233973	458.0
ENSG00000223479	436.0
ENSG00000200601	106.0
ENSG00000252005	108.0
ENSG00000162620	1335.0
ENSG00000254685	879.5
ENSG00000259030	1959.0
ENSG00000116783	659.0
ENSG00000237324	713.0
ENSG00000233894	469.0
ENSG00000162621	3854.0
ENSG00000178965	2061.0
ENSG00000234497	585.0
ENSG00000272864	564.0
ENSG00000116791	1585.0
ENSG00000162623	677.5
ENSG00000229943	337.0
ENSG00000261213	1409.0
ENSG00000224127	668.0
ENSG00000162624	2243.0
ENSG00000224149	2201.0
ENSG00000206999	102.0
ENSG00000137968	3872.0
ENSG00000224493	669.0
ENSG00000252338	104.0
ENSG00000213579	456.0
ENSG00000230863	741.0
ENSG00000178193	802.0
ENSG00000117054	1024.5
ENSG00000181227	1353.0
ENSG00000137955	897.5
ENSG00000206620	78.0
ENSG00000207241	83.0
ENSG00000201487	71.0
ENSG00000057468	3246.0
ENSG00000154007	1104.0
ENSG00000225605	806.0
ENSG00000230027	397.0
ENSG00000184005	858.0
ENSG00000223905	663.0
ENSG00000272855	462.0
ENSG00000226415	749.0
ENSG00000199921	105.0
ENSG00000237552	445.0
ENSG00000117069	785.0
ENSG00000276081	59.0
ENSG00000230498	493.0
ENSG00000142892	1917.0
ENSG00000226084	554.0
ENSG00000228187	570.0
ENSG00000154027	561.0
ENSG00000233099	375.0
ENSG00000251767	61.0
ENSG00000036549	683.0
ENSG00000251785	83.0
ENSG00000243437	294.0
ENSG00000077254	644.5
ENSG00000232672	999.0
ENSG00000180488	4524.0
ENSG00000222849	95.0
ENSG00000219201	920.0
ENSG00000235613	1692.0
ENSG00000232015	249.0
ENSG00000235927	2289.0
ENSG00000162614	1706.5
ENSG00000162613	662.0
ENSG00000162616	818.5
ENSG00000137960	2075.0
ENSG00000273338	208.0
ENSG00000213561	765.0
ENSG00000251958	95.0
ENSG00000213560	555.0
ENSG00000202263	108.0
ENSG00000233333	756.0
ENSG00000237413	1575.5
ENSG00000122420	4354.5
ENSG00000227556	106.0
ENSG00000212308	104.0
ENSG00000137959	864.0
ENSG00000137965	812.0
ENSG00000238015	423.0
ENSG00000235400	1586.0
ENSG00000162618	2207.0
ENSG00000230787	1110.0
ENSG00000282898	557.0
ENSG00000235011	353.0
ENSG00000232676	1123.0
ENSG00000235756	1134.0
ENSG00000260322	1975.0
ENSG00000277670	261.0
ENSG00000236407	618.0
ENSG00000225598	578.0
ENSG00000213559	921.0
ENSG00000227062	417.0
ENSG00000234108	330.0
ENSG00000224326	347.0
ENSG00000234184	540.0
ENSG00000227937	381.0
ENSG00000229752	738.0
ENSG00000235089	642.0
ENSG00000223026	307.0
ENSG00000117114	4825.5
ENSG00000224494	1149.0
ENSG00000227288	1674.0
ENSG00000227960	341.0
ENSG00000234953	639.0
ENSG00000242598	519.0
ENSG00000236676	638.0
ENSG00000234683	349.0
ENSG00000215875	1063.0
ENSG00000233290	669.0
ENSG00000230817	1017.5
ENSG00000236268	1498.0
